indexkey,Symbol,Date,Volume_Traded
2719,AMZN,2022-07-27,61582015.0
2720,AMZN,2022-07-28,82245543.0
2721,AMZN,2022-07-29,148892889.0
2722,AMZN,2022-08-01,76846908.0
2723,AMZN,2022-08-02,61922429.0
2724,AMZN,2022-08-03,71827780.0
2725,AMZN,2022-08-04,70585020.0
2726,AMZN,2022-08-05,50686865.0
2727,AMZN,2022-08-08,52303475.0
2728,AMZN,2022-08-09,40434715.0
2729,AMZN,2022-08-10,54773819.0
2730,AMZN,2022-08-11,44867336.0
2731,AMZN,2022-08-12,47643484.0
2732,AMZN,2022-08-15,39014583.0
2733,AMZN,2022-08-16,59102859.0
2734,AMZN,2022-08-17,48149778.0
2735,AMZN,2022-08-18,37458737.0
2736,AMZN,2022-08-19,47792843.0
2737,AMZN,2022-08-22,50461504.0
2738,AMZN,2022-08-23,36252103.0
2739,AMZN,2022-08-24,38626978.0
2740,AMZN,2022-08-25,37496283.0
2741,AMZN,2022-08-26,53322663.0
2742,AMZN,2022-08-29,48101638.0
2743,AMZN,2022-08-30,49202990.0
2744,AMZN,2022-08-31,53648702.0
2745,AMZN,2022-09-01,56636145.0
2746,AMZN,2022-09-02,57429829.0
2747,AMZN,2022-09-06,43888587.0
2748,AMZN,2022-09-07,47834487.0
2749,AMZN,2022-09-08,43988509.0
2750,AMZN,2022-09-09,49422259.0
2751,AMZN,2022-09-12,53826859.0
2752,AMZN,2022-09-13,72694010.0
2753,AMZN,2022-09-14,45316772.0
2754,AMZN,2022-09-15,52887196.0
2755,AMZN,2022-09-16,115667804.0
2756,AMZN,2022-09-19,47279727.0
2757,AMZN,2022-09-20,47698432.0
2758,AMZN,2022-09-21,58498887.0
2759,AMZN,2022-09-22,55229190.0
2760,AMZN,2022-09-23,65126665.0
2761,TSLA,2021-09-27,28070657.0
2762,TSLA,2021-09-28,25381422.0
2763,TSLA,2021-09-29,20942877.0
2764,TSLA,2021-09-30,17955961.0
2765,TSLA,2021-10-01,17031414.0
2766,TSLA,2021-10-04,30483341.0
2767,TSLA,2021-10-05,18432625.0
2768,TSLA,2021-10-06,14632768.0
2769,TSLA,2021-10-07,19195782.0
2770,TSLA,2021-10-08,16738604.0
2771,TSLA,2021-10-11,14200322.0
2772,TSLA,2021-10-12,22020040.0
2773,TSLA,2021-10-13,14120075.0
2774,TSLA,2021-10-14,12247170.0
2775,TSLA,2021-10-15,18924567.0
2776,TSLA,2021-10-18,24207244.0
2777,TSLA,2021-10-19,17381128.0
2778,TSLA,2021-10-20,14032052.0
2779,TSLA,2021-10-21,31481454.0
2780,TSLA,2021-10-22,22880835.0
2781,TSLA,2021-10-25,62852099.0
2782,TSLA,2021-10-26,62414968.0
2783,TSLA,2021-10-27,38526459.0
2784,TSLA,2021-10-28,27213173.0
2785,TSLA,2021-10-29,29918417.0
2786,TSLA,2021-11-01,56048716.0
2787,TSLA,2021-11-02,42737797.0
2788,TSLA,2021-11-03,34628519.0
2789,TSLA,2021-11-04,25397410.0
2790,TSLA,2021-11-05,21628812.0
2791,TSLA,2021-11-08,33445715.0
2792,TSLA,2021-11-09,59105836.0
2793,TSLA,2021-11-10,42802722.0
2794,TSLA,2021-11-11,22396568.0
2795,TSLA,2021-11-12,25573148.0
2796,TSLA,2021-11-15,34775649.0
2797,TSLA,2021-11-16,26542359.0
2798,TSLA,2021-11-17,31445365.0
2799,TSLA,2021-11-18,20898930.0
2800,TSLA,2021-11-19,21642258.0
2801,TSLA,2021-11-22,33072509.0
2802,TSLA,2021-11-23,36171700.0
2803,TSLA,2021-11-24,22560238.0
2804,TSLA,2021-11-26,11680890.0
2805,TSLA,2021-11-29,19464467.0
2806,TSLA,2021-11-30,27092038.0
2807,TSLA,2021-12-01,22934698.0
2808,TSLA,2021-12-02,24371623.0
2809,TSLA,2021-12-03,30773995.0
2810,TSLA,2021-12-06,27221037.0
2811,TSLA,2021-12-07,18694857.0
2812,TSLA,2021-12-08,13968790.0
2813,TSLA,2021-12-09,19812832.0
2814,TSLA,2021-12-10,19888122.0
2815,TSLA,2021-12-13,26198502.0
2816,TSLA,2021-12-14,23602090.0
2817,TSLA,2021-12-15,25056410.0
2818,TSLA,2021-12-16,27590483.0
2819,TSLA,2021-12-17,33626754.0
2820,TSLA,2021-12-20,18826671.0
2821,TSLA,2021-12-21,23839305.0
2822,TSLA,2021-12-22,31211362.0
2823,TSLA,2021-12-23,30904429.0
2824,TSLA,2021-12-27,23715273.0
2825,TSLA,2021-12-28,20107969.0
2826,TSLA,2021-12-29,18718015.0
2827,TSLA,2021-12-30,15680313.0
2828,TSLA,2021-12-31,13577875.0
2829,TSLA,2022-01-03,34895349.0
2830,TSLA,2022-01-04,33416086.0
2831,TSLA,2022-01-05,26706599.0
2832,TSLA,2022-01-06,30112158.0
2833,TSLA,2022-01-07,28054916.0
2834,TSLA,2022-01-10,30604959.0
2835,TSLA,2022-01-11,22021070.0
2836,TSLA,2022-01-12,27913005.0
2837,TSLA,2022-01-13,32403264.0
2838,TSLA,2022-01-14,24308137.0
2839,TSLA,2022-01-18,22329803.0
2840,TSLA,2022-01-19,25147496.0
2841,TSLA,2022-01-20,23496248.0
2842,TSLA,2022-01-21,34472009.0
2843,TSLA,2022-01-24,50791714.0
2844,TSLA,2022-01-25,28865302.0
2845,TSLA,2022-01-26,34955761.0
2846,TSLA,2022-01-27,49036523.0
2847,TSLA,2022-01-28,44929650.0
2848,TSLA,2022-01-31,34812032.0
2849,TSLA,2022-02-01,24379446.0
2850,TSLA,2022-02-02,22264345.0
2851,TSLA,2022-02-03,26285186.0
2852,TSLA,2022-02-04,24541822.0
2853,TSLA,2022-02-07,20331488.0
2854,TSLA,2022-02-08,16909671.0
2855,TSLA,2022-02-09,17419848.0
2856,TSLA,2022-02-10,22042277.0
2857,TSLA,2022-02-11,26548623.0
2858,TSLA,2022-02-14,22585472.0
2859,TSLA,2022-02-15,19216514.0
2860,TSLA,2022-02-16,17098132.0
2861,TSLA,2022-02-17,18392806.0
2862,TSLA,2022-02-18,22833947.0
2863,TSLA,2022-02-22,27762734.0
2864,TSLA,2022-02-23,31752336.0
2865,TSLA,2022-02-24,45107425.0
2866,TSLA,2022-02-25,25355921.0
2867,TSLA,2022-02-28,33002289.0
2868,TSLA,2022-03-01,24922287.0
2869,TSLA,2022-03-02,24881146.0
2870,TSLA,2022-03-03,20541169.0
2871,TSLA,2022-03-04,22393287.0
2872,TSLA,2022-03-07,24164724.0
2873,TSLA,2022-03-08,26799702.0
2874,TSLA,2022-03-09,19727993.0
2875,TSLA,2022-03-10,19549548.0
2876,TSLA,2022-03-11,22345722.0
2877,TSLA,2022-03-14,23717421.0
2878,TSLA,2022-03-15,22280381.0
2879,TSLA,2022-03-16,28009607.0
2880,TSLA,2022-03-17,22194324.0
2881,TSLA,2022-03-18,33471397.0
2882,TSLA,2022-03-21,27327216.0
2883,TSLA,2022-03-22,35289519.0
2884,TSLA,2022-03-23,40225383.0
2885,TSLA,2022-03-24,22973626.0
2886,TSLA,2022-03-25,20677182.0
2887,TSLA,2022-03-28,34168693.0
2888,TSLA,2022-03-29,24538273.0
2889,TSLA,2022-03-30,19955002.0
2890,TSLA,2022-03-31,16330919.0
2891,TSLA,2022-04-01,18087741.0
2892,TSLA,2022-04-04,27392567.0
2893,TSLA,2022-04-05,26691673.0
2894,TSLA,2022-04-06,29782845.0
2895,TSLA,2022-04-07,26482353.0
2896,TSLA,2022-04-08,18337896.0
2897,TSLA,2022-04-11,19785735.0
2898,TSLA,2022-04-12,21992032.0
2899,TSLA,2022-04-13,18373737.0
2900,TSLA,2022-04-14,19474135.0
2901,TSLA,2022-04-18,17238407.0
2902,TSLA,2022-04-19,16615944.0
2903,TSLA,2022-04-20,23570442.0
2904,TSLA,2022-04-21,35138779.0
2905,TSLA,2022-04-22,23232186.0
2906,TSLA,2022-04-25,22780445.0
2907,TSLA,2022-04-26,45377889.0
2908,TSLA,2022-04-27,25652132.0
2909,TSLA,2022-04-28,41649509.0
2910,TSLA,2022-04-29,29377665.0
2911,TSLA,2022-05-02,25260457.0
2912,TSLA,2022-05-03,21236525.0
2913,TSLA,2022-05-04,27214568.0
2914,TSLA,2022-05-05,30839731.0
2915,TSLA,2022-05-06,24301037.0
2916,TSLA,2022-05-09,30270074.0
2917,TSLA,2022-05-10,28133877.0
2918,TSLA,2022-05-11,32408153.0
2919,TSLA,2022-05-12,46770954.0
2920,TSLA,2022-05-13,30716908.0
2921,TSLA,2022-05-16,28699513.0
2922,TSLA,2022-05-17,26745370.0
2923,TSLA,2022-05-18,29270604.0
2924,TSLA,2022-05-19,30098891.0
2925,TSLA,2022-05-20,48324435.0
2926,TSLA,2022-05-23,29634546.0
2927,TSLA,2022-05-24,29697505.0
2928,TSLA,2022-05-25,30713108.0
2929,TSLA,2022-05-26,35334448.0
2930,TSLA,2022-05-27,29764994.0
2931,TSLA,2022-05-31,33971457.0
2932,TSLA,2022-06-01,25749321.0
2933,TSLA,2022-06-02,31157706.0
2934,TSLA,2022-06-03,37464579.0
2935,TSLA,2022-06-06,28068174.0
2936,TSLA,2022-06-07,24269534.0
2937,TSLA,2022-06-08,25403540.0
2938,TSLA,2022-06-09,32163769.0
2939,TSLA,2022-06-10,32696966.0
2940,TSLA,2022-06-13,34255754.0
2941,TSLA,2022-06-14,32662932.0
2942,TSLA,2022-06-15,39710645.0
2943,TSLA,2022-06-16,35796900.0
2944,TSLA,2022-06-17,30880590.0
2945,TSLA,2022-06-21,40930985.0
2946,TSLA,2022-06-22,33842420.0
2947,TSLA,2022-06-23,34734226.0
2948,TSLA,2022-06-24,31923565.0
2949,TSLA,2022-06-27,29726104.0
2950,TSLA,2022-06-28,30222167.0
2951,TSLA,2022-06-29,27632418.0
2952,TSLA,2022-06-30,31533484.0
2953,TSLA,2022-07-01,24820148.0
2954,TSLA,2022-07-05,28259704.0
2955,TSLA,2022-07-06,23951210.0
2956,TSLA,2022-07-07,27310230.0
2957,TSLA,2022-07-08,33951362.0
2958,TSLA,2022-07-11,33169740.0
2959,TSLA,2022-07-12,29310320.0
2960,TSLA,2022-07-13,32651499.0
2961,TSLA,2022-07-14,26185833.0
2962,TSLA,2022-07-15,23227673.0
2963,TSLA,2022-07-18,27512476.0
2964,TSLA,2022-07-19,26963370.0
2965,TSLA,2022-07-20,29621363.0
2966,TSLA,2022-07-21,47344059.0
2967,TSLA,2022-07-22,34490949.0
2968,TSLA,2022-07-25,21357835.0
2969,TSLA,2022-07-26,22273586.0
2970,TSLA,2022-07-27,29369996.0
2971,TSLA,2022-07-28,28240997.0
2972,TSLA,2022-07-29,31770961.0
2973,TSLA,2022-08-01,39014296.0
2974,TSLA,2022-08-02,31859156.0
2975,TSLA,2022-08-03,26697035.0
2976,TSLA,2022-08-04,24085439.0
2977,TSLA,2022-08-05,37724299.0
2978,TSLA,2022-08-08,33121758.0
2979,TSLA,2022-08-09,28748227.0
2980,TSLA,2022-08-10,31639624.0
2981,TSLA,2022-08-11,23385015.0
2982,TSLA,2022-08-12,26552429.0
2983,TSLA,2022-08-15,29786389.0
2984,TSLA,2022-08-16,29378774.0
2985,TSLA,2022-08-17,22921990.0
2986,TSLA,2022-08-18,15833512.0
2987,TSLA,2022-08-19,20465129.0
2988,TSLA,2022-08-22,18614449.0
2989,TSLA,2022-08-23,21328348.0
2990,TSLA,2022-08-24,19086572.0
2991,TSLA,2022-08-25,53230013.0
2992,TSLA,2022-08-26,57163947.0
2993,TSLA,2022-08-29,41864742.0
2994,TSLA,2022-08-30,50541759.0
2995,TSLA,2022-08-31,52107337.0
2996,TSLA,2022-09-01,54287024.0
2997,TSLA,2022-09-02,50890090.0
2998,TSLA,2022-09-06,55859984.0
2999,TSLA,2022-09-07,50028916.0
3000,TSLA,2022-09-08,53713124.0
3001,TSLA,2022-09-09,54470854.0
3002,TSLA,2022-09-12,48674604.0
3003,TSLA,2022-09-13,68229619.0
3004,TSLA,2022-09-14,72628653.0
3005,TSLA,2022-09-15,64795523.0
3006,TSLA,2022-09-16,87087786.0
3007,TSLA,2022-09-19,60231156.0
3008,TSLA,2022-09-20,61642783.0
3009,TSLA,2022-09-21,62555656.0
3010,TSLA,2022-09-22,70545413.0
3011,TSLA,2022-09-23,63748362.0
3012,BRK/B,2021-09-27,3359132.0
3013,BRK/B,2021-09-28,4959925.0
3014,BRK/B,2021-09-29,2952031.0
3015,BRK/B,2021-09-30,5189361.0
3016,BRK/B,2021-10-01,3951758.0
3017,BRK/B,2021-10-04,4308740.0
3018,BRK/B,2021-10-05,5070203.0
3019,BRK/B,2021-10-06,3867578.0
3020,BRK/B,2021-10-07,3795242.0
3021,BRK/B,2021-10-08,2300367.0
3022,BRK/B,2021-10-11,2908483.0
3023,BRK/B,2021-10-12,3771281.0
3024,BRK/B,2021-10-13,3312002.0
3025,BRK/B,2021-10-14,3647106.0
3026,BRK/B,2021-10-15,4315875.0
3027,BRK/B,2021-10-18,3552083.0
3028,BRK/B,2021-10-19,2685424.0
3029,BRK/B,2021-10-20,3148731.0
3030,BRK/B,2021-10-21,2488982.0
3031,BRK/B,2021-10-22,3407466.0
3032,BRK/B,2021-10-25,3143636.0
3033,BRK/B,2021-10-26,3884790.0
3034,BRK/B,2021-10-27,3692629.0
3035,BRK/B,2021-10-28,3308755.0
3036,BRK/B,2021-10-29,4421265.0
3037,BRK/B,2021-11-01,2889973.0
3038,BRK/B,2021-11-02,3838375.0
3039,BRK/B,2021-11-03,2775591.0
3040,BRK/B,2021-11-04,3427470.0
3041,BRK/B,2021-11-05,3584224.0
3042,BRK/B,2021-11-08,4723236.0
3043,BRK/B,2021-11-09,3588005.0
3044,BRK/B,2021-11-10,3422235.0
3045,BRK/B,2021-11-11,2861553.0
3046,BRK/B,2021-11-12,2918259.0
3047,BRK/B,2021-11-15,3219074.0
3048,BRK/B,2021-11-16,4260345.0
3049,BRK/B,2021-11-17,3741007.0
3050,BRK/B,2021-11-18,3338256.0
3051,BRK/B,2021-11-19,4542009.0
3052,BRK/B,2021-11-22,5036934.0
3053,BRK/B,2021-11-23,4490739.0
3054,BRK/B,2021-11-24,4924413.0
3055,BRK/B,2021-11-26,4440721.0
3056,BRK/B,2021-11-29,5392385.0
3057,BRK/B,2021-11-30,9928918.0
3058,BRK/B,2021-12-01,5171164.0
3059,BRK/B,2021-12-02,4925721.0
3060,BRK/B,2021-12-03,5760110.0
3061,BRK/B,2021-12-06,5526940.0
3062,BRK/B,2021-12-07,5767826.0
3063,BRK/B,2021-12-08,3257877.0
3064,BRK/B,2021-12-09,3446249.0
3065,BRK/B,2021-12-10,4110315.0
3066,BRK/B,2021-12-13,4888424.0
3067,BRK/B,2021-12-14,5994765.0
3068,BRK/B,2021-12-15,5603061.0
3069,BRK/B,2021-12-16,6542554.0
3070,BRK/B,2021-12-17,12772057.0
3071,BRK/B,2021-12-20,5458419.0
3072,BRK/B,2021-12-21,3931134.0
3073,BRK/B,2021-12-22,2446396.0
3074,BRK/B,2021-12-23,2899917.0
3075,BRK/B,2021-12-27,2807616.0
3076,BRK/B,2021-12-28,2575075.0
3077,BRK/B,2021-12-29,2688431.0
3078,BRK/B,2021-12-30,2301253.0
3079,BRK/B,2021-12-31,2932996.0
3080,BRK/B,2022-01-03,3571121.0
3081,BRK/B,2022-01-04,6006382.0
3082,BRK/B,2022-01-05,6892257.0
3083,BRK/B,2022-01-06,5140613.0
3084,BRK/B,2022-01-07,5622909.0
3085,BRK/B,2022-01-10,5814171.0
3086,BRK/B,2022-01-11,4249181.0
3087,BRK/B,2022-01-12,3583291.0
3088,BRK/B,2022-01-13,4279387.0
3089,BRK/B,2022-01-14,4915639.0
3090,BRK/B,2022-01-18,5769286.0
3091,BRK/B,2022-01-19,6091800.0
3092,BRK/B,2022-01-20,4409303.0
3093,BRK/B,2022-01-21,6541385.0
3094,BRK/B,2022-01-24,8529685.0
3095,BRK/B,2022-01-25,6438259.0
3096,BRK/B,2022-01-26,6127231.0
3097,BRK/B,2022-01-27,5055361.0
3098,BRK/B,2022-01-28,5241647.0
3099,BRK/B,2022-01-31,5238867.0
3100,BRK/B,2022-02-01,4348803.0
3101,BRK/B,2022-02-02,4634781.0
3102,BRK/B,2022-02-03,4152449.0
3103,BRK/B,2022-02-04,3656465.0
3104,BRK/B,2022-02-07,3129336.0
3105,BRK/B,2022-02-08,6238744.0
3106,BRK/B,2022-02-09,3997452.0
3107,BRK/B,2022-02-10,7081291.0
3108,BRK/B,2022-02-11,7497359.0
3109,BRK/B,2022-02-14,8131182.0
3110,BRK/B,2022-02-15,3682373.0
3111,BRK/B,2022-02-16,3975085.0
3112,BRK/B,2022-02-17,3633337.0
3113,BRK/B,2022-02-18,4225597.0
3114,BRK/B,2022-02-22,5105545.0
3115,BRK/B,2022-02-23,5033311.0
3116,BRK/B,2022-02-24,8836304.0
3117,BRK/B,2022-02-25,7488725.0
3118,BRK/B,2022-02-28,7988324.0
3119,BRK/B,2022-03-01,6444105.0
3120,BRK/B,2022-03-02,4507185.0
3121,BRK/B,2022-03-03,4602678.0
3122,BRK/B,2022-03-04,4906040.0
3123,BRK/B,2022-03-07,5879300.0
3124,BRK/B,2022-03-08,7911576.0
3125,BRK/B,2022-03-09,5879917.0
3126,BRK/B,2022-03-10,3845454.0
3127,BRK/B,2022-03-11,5137990.0
3128,BRK/B,2022-03-14,5968947.0
3129,BRK/B,2022-03-15,6931564.0
3130,BRK/B,2022-03-16,5929896.0
3131,BRK/B,2022-03-17,7226002.0
3132,BRK/B,2022-03-18,8898508.0
3133,BRK/B,2022-03-21,6309619.0
3134,BRK/B,2022-03-22,5774373.0
3135,BRK/B,2022-03-23,5644792.0
3136,BRK/B,2022-03-24,3947297.0
3137,BRK/B,2022-03-25,4586000.0
3138,BRK/B,2022-03-28,4175531.0
3139,BRK/B,2022-03-29,5006916.0
3140,BRK/B,2022-03-30,3913799.0
3141,BRK/B,2022-03-31,6069877.0
3142,BRK/B,2022-04-01,4126275.0
3143,BRK/B,2022-04-04,5105149.0
3144,BRK/B,2022-04-05,4254963.0
3145,BRK/B,2022-04-06,4548141.0
3146,BRK/B,2022-04-07,3817645.0
3147,BRK/B,2022-04-08,4495358.0
3148,BRK/B,2022-04-11,3129900.0
3149,BRK/B,2022-04-12,3550367.0
3150,BRK/B,2022-04-13,3436791.0
3151,BRK/B,2022-04-14,3285526.0
3152,BRK/B,2022-04-18,2518356.0
3153,BRK/B,2022-04-19,3393483.0
3154,BRK/B,2022-04-20,3711620.0
3155,BRK/B,2022-04-21,4034682.0
3156,BRK/B,2022-04-22,4971203.0
3157,BRK/B,2022-04-25,5981550.0
3158,BRK/B,2022-04-26,4595483.0
3159,BRK/B,2022-04-27,3727514.0
3160,BRK/B,2022-04-28,3847727.0
3161,BRK/B,2022-04-29,5688391.0
3162,BRK/B,2022-05-02,6799512.0
3163,BRK/B,2022-05-03,3875789.0
3164,BRK/B,2022-05-04,4272974.0
3165,BRK/B,2022-05-05,5265994.0
3166,BRK/B,2022-05-06,4200043.0
3167,BRK/B,2022-05-09,4884887.0
3168,BRK/B,2022-05-10,4801061.0
3169,BRK/B,2022-05-11,4258661.0
3170,BRK/B,2022-05-12,5683356.0
3171,BRK/B,2022-05-13,3771567.0
3172,BRK/B,2022-05-16,3700581.0
3173,BRK/B,2022-05-17,4159134.0
3174,BRK/B,2022-05-18,4427683.0
3175,BRK/B,2022-05-19,4743746.0
3176,BRK/B,2022-05-20,5522056.0
3177,BRK/B,2022-05-23,4146033.0
3178,BRK/B,2022-05-24,3661630.0
3179,BRK/B,2022-05-25,3706343.0
3180,BRK/B,2022-05-26,4474454.0
3181,BRK/B,2022-05-27,4282883.0
3182,BRK/B,2022-05-31,5704635.0
3183,BRK/B,2022-06-01,3796508.0
3184,BRK/B,2022-06-02,3120233.0
3185,BRK/B,2022-06-03,2588108.0
3186,BRK/B,2022-06-06,2981314.0
3187,BRK/B,2022-06-07,2551711.0
3188,BRK/B,2022-06-08,2878967.0
3189,BRK/B,2022-06-09,3221154.0
3190,BRK/B,2022-06-10,5884900.0
3191,BRK/B,2022-06-13,7115907.0
3192,BRK/B,2022-06-14,5850444.0
3193,BRK/B,2022-06-15,5827037.0
3194,BRK/B,2022-06-16,7212687.0
3195,BRK/B,2022-06-17,11615422.0
3196,BRK/B,2022-06-21,4907077.0
3197,BRK/B,2022-06-22,4225967.0
3198,BRK/B,2022-06-23,4732399.0
3199,BRK/B,2022-06-24,6454976.0
3200,BRK/B,2022-06-27,4136747.0
3201,BRK/B,2022-06-28,4018337.0
3202,BRK/B,2022-06-29,3010168.0
3203,BRK/B,2022-06-30,4625535.0
3204,BRK/B,2022-07-01,3668568.0
3205,BRK/B,2022-07-05,3677878.0
3206,BRK/B,2022-07-06,3034444.0
3207,BRK/B,2022-07-07,3952851.0
3208,BRK/B,2022-07-08,2985777.0
3209,BRK/B,2022-07-11,2865411.0
3210,BRK/B,2022-07-12,3033742.0
3211,BRK/B,2022-07-13,4199491.0
3212,BRK/B,2022-07-14,3889463.0
3213,BRK/B,2022-07-15,4548506.0
3214,BRK/B,2022-07-18,3274902.0
3215,BRK/B,2022-07-19,3591904.0
3216,BRK/B,2022-07-20,3879170.0
3217,BRK/B,2022-07-21,3700275.0
3218,BRK/B,2022-07-22,2877341.0
3219,BRK/B,2022-07-25,3138226.0
3220,BRK/B,2022-07-26,2513418.0
3221,BRK/B,2022-07-27,3616585.0
3222,BRK/B,2022-07-28,3991272.0
3223,BRK/B,2022-07-29,6983576.0
3224,BRK/B,2022-08-01,4196074.0
3225,BRK/B,2022-08-02,3168448.0
3226,BRK/B,2022-08-03,4062173.0
3227,BRK/B,2022-08-04,3949668.0
3228,BRK/B,2022-08-05,3397499.0
3229,BRK/B,2022-08-08,3969779.0
3230,BRK/B,2022-08-09,3873083.0
3231,BRK/B,2022-08-10,3708840.0
3232,BRK/B,2022-08-11,3146890.0
3233,BRK/B,2022-08-12,3233809.0
3234,BRK/B,2022-08-15,2929312.0
3235,BRK/B,2022-08-16,3344335.0
3236,BRK/B,2022-08-17,2963923.0
3237,BRK/B,2022-08-18,2783620.0
3238,BRK/B,2022-08-19,4617015.0
3239,BRK/B,2022-08-22,4716455.0
3240,BRK/B,2022-08-23,2596728.0
3241,BRK/B,2022-08-24,3266775.0
3242,BRK/B,2022-08-25,3465799.0
3243,BRK/B,2022-08-26,5280739.0
3244,BRK/B,2022-08-29,3101174.0
3245,BRK/B,2022-08-30,3227458.0
3246,BRK/B,2022-08-31,5007109.0
3247,BRK/B,2022-09-01,3767438.0
3248,BRK/B,2022-09-02,3796304.0
3249,BRK/B,2022-09-06,4363702.0
3250,BRK/B,2022-09-07,3511375.0
3251,BRK/B,2022-09-08,3543267.0
3252,BRK/B,2022-09-09,3128967.0
3253,BRK/B,2022-09-12,3410683.0
3254,BRK/B,2022-09-13,4586374.0
3255,BRK/B,2022-09-14,3721356.0
3256,BRK/B,2022-09-15,3279225.0
3257,BRK/B,2022-09-16,7289900.0
3258,BRK/B,2022-09-19,3292287.0
3259,BRK/B,2022-09-20,3278187.0
3260,BRK/B,2022-09-21,3956232.0
3261,BRK/B,2022-09-22,4122179.0
3262,BRK/B,2022-09-23,5176838.0
3263,UNH,2021-09-27,2608595.0
3264,UNH,2021-09-28,3115355.0
3265,UNH,2021-09-29,2056513.0
3266,UNH,2021-09-30,3779978.0
3267,UNH,2021-10-01,3146595.0
3268,UNH,2021-10-04,3074800.0
3269,UNH,2021-10-05,3269575.0
3270,UNH,2021-10-06,2809162.0
3271,UNH,2021-10-07,2813903.0
3272,UNH,2021-10-08,2012300.0
3273,UNH,2021-10-11,2164172.0
3274,UNH,2021-10-12,2415888.0
3275,UNH,2021-10-13,3022259.0
3276,UNH,2021-10-14,6038968.0
3277,UNH,2021-10-15,3312213.0
3278,UNH,2021-10-18,2232846.0
3279,UNH,2021-10-19,1616762.0
3280,UNH,2021-10-20,2764103.0
3281,UNH,2021-10-21,2465157.0
3282,UNH,2021-10-22,2736159.0
3283,UNH,2021-10-25,3553683.0
3284,UNH,2021-10-26,3103922.0
3285,UNH,2021-10-27,3520637.0
3286,UNH,2021-10-28,1672551.0
3287,UNH,2021-10-29,2497757.0
3288,UNH,2021-11-01,2203362.0
3289,UNH,2021-11-02,2600121.0
3290,UNH,2021-11-03,2438191.0
3291,UNH,2021-11-04,2517324.0
3292,UNH,2021-11-05,2904970.0
3293,UNH,2021-11-08,2279871.0
3294,UNH,2021-11-09,2657937.0
3295,UNH,2021-11-10,2818195.0
3296,UNH,2021-11-11,2246838.0
3297,UNH,2021-11-12,2609476.0
3298,UNH,2021-11-15,2849840.0
3299,UNH,2021-11-16,3383816.0
3300,UNH,2021-11-17,2281511.0
3301,UNH,2021-11-18,2073808.0
3302,UNH,2021-11-19,3536082.0
3303,UNH,2021-11-22,2598754.0
3304,UNH,2021-11-23,2857609.0
3305,UNH,2021-11-24,2248937.0
3306,UNH,2021-11-26,2480600.0
3307,UNH,2021-11-29,4079718.0
3308,UNH,2021-11-30,7435449.0
3309,UNH,2021-12-01,4325958.0
3310,UNH,2021-12-02,4738801.0
3311,UNH,2021-12-03,3038334.0
3312,UNH,2021-12-06,4721697.0
3313,UNH,2021-12-07,3105216.0
3314,UNH,2021-12-08,3228297.0
3315,UNH,2021-12-09,2977510.0
3316,UNH,2021-12-10,2572300.0
3317,UNH,2021-12-13,2724800.0
3318,UNH,2021-12-14,3018220.0
3319,UNH,2021-12-15,4188582.0
3320,UNH,2021-12-16,4080828.0
3321,UNH,2021-12-17,5716464.0
3322,UNH,2021-12-20,3145690.0
3323,UNH,2021-12-21,2535993.0
3324,UNH,2021-12-22,1687590.0
3325,UNH,2021-12-23,1706591.0
3326,UNH,2021-12-27,1349434.0
3327,UNH,2021-12-28,1495560.0
3328,UNH,2021-12-29,1573962.0
3329,UNH,2021-12-30,1309798.0
3330,UNH,2021-12-31,1695418.0
3331,UNH,2022-01-03,3034118.0
3332,UNH,2022-01-04,3908144.0
3333,UNH,2022-01-05,3921068.0
3334,UNH,2022-01-06,6555181.0
3335,UNH,2022-01-07,5494221.0
3336,UNH,2022-01-10,5831782.0
3337,UNH,2022-01-11,3332814.0
3338,UNH,2022-01-12,3502254.0
3339,UNH,2022-01-13,3005301.0
3340,UNH,2022-01-14,3665568.0
3341,UNH,2022-01-18,3939679.0
3342,UNH,2022-01-19,4030865.0
3343,UNH,2022-01-20,3228619.0
3344,UNH,2022-01-21,4273182.0
3345,UNH,2022-01-24,4782531.0
3346,UNH,2022-01-25,3428905.0
3347,UNH,2022-01-26,4435865.0
3348,UNH,2022-01-27,3508851.0
3349,UNH,2022-01-28,3364353.0
3350,UNH,2022-01-31,3500457.0
3351,UNH,2022-02-01,3148584.0
3352,UNH,2022-02-02,3026806.0
3353,UNH,2022-02-03,4370853.0
3354,UNH,2022-02-04,3066628.0
3355,UNH,2022-02-07,2937150.0
3356,UNH,2022-02-08,3534674.0
3357,UNH,2022-02-09,2818193.0
3358,UNH,2022-02-10,2626102.0
3359,UNH,2022-02-11,2493767.0
3360,UNH,2022-02-14,2549550.0
3361,UNH,2022-02-15,3001062.0
3362,UNH,2022-02-16,2651838.0
3363,UNH,2022-02-17,2403087.0
3364,UNH,2022-02-18,2992317.0
3365,UNH,2022-02-22,3030004.0
3366,UNH,2022-02-23,2840271.0
3367,UNH,2022-02-24,3933013.0
3368,UNH,2022-02-25,3314383.0
3369,UNH,2022-02-28,3918405.0
3370,UNH,2022-03-01,2917576.0
3371,UNH,2022-03-02,3675930.0
3372,UNH,2022-03-03,3139373.0
3373,UNH,2022-03-04,4172420.0
3374,UNH,2022-03-07,4123289.0
3375,UNH,2022-03-08,3849520.0
3376,UNH,2022-03-09,3115667.0
3377,UNH,2022-03-10,2834819.0
